"Job ID","Job Name","CPUs Allocated","CPU Efficiency","Memory Efficiency","Actual Walltime","Time Job Finished","Job State"
49310395,pb#-ti#_mp-15_scell-222,56,0.78,0.17,1:17,"2022-05-16 20:42:35",CANCELLED
49310390,pb#-ti#_mp-15_scell-222,28,1.33,0.23,45,"2022-05-16 20:39:20",CANCELLED
49310390,pb#-ti#_mp-15_scell-222,28,1.33,0.23,45,"2022-05-16 20:39:20",CANCELLED
49310390,pb#-ti#_mp-15_scell-222,28,1.33,0.23,45,"2022-05-16 20:39:20",CANCELLED
49310390,pb#-ti#_mp-15_scell-222,28,0.89,0.23,45,"2022-05-16 20:39:20",CANCELLED
49310390,pb#-ti#_mp-15_scell-222,28,0.89,0.23,45,"2022-05-16 20:39:20",CANCELLED
49310390,pb#-ti#_mp-15_scell-222,28,1.00,0.23,45,"2022-05-16 20:39:20",CANCELLED
49310390,pb#-ti#_mp-15_scell-222,28,1.07,0.23,45,"2022-05-16 20:39:20",CANCELLED
49310390,pb#-ti#_mp-15_scell-222,28,0.95,0.23,45,"2022-05-16 20:39:20",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,0.99,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,0.99,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,0.99,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,0.99,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,0.99,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,0.99,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,0.99,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,1.00,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,1.00,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,1.00,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,1.00,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310253,pb1-ti8_mp-15_scell-222,28,1.00,0.40,58:32,"2022-05-16 19:52:28",CANCELLED
49310305,pb1-ti5_mp-15_scell-222,28,1.01,0.32,33:38,"2022-05-16 19:52:20",CANCELLED
49310305,pb1-ti5_mp-15_scell-222,28,1.01,0.32,33:38,"2022-05-16 19:52:20",CANCELLED
49310305,pb1-ti5_mp-15_scell-222,28,1.00,0.32,33:38,"2022-05-16 19:52:20",CANCELLED
49310305,pb1-ti5_mp-15_scell-222,28,1.00,0.32,33:38,"2022-05-16 19:52:20",CANCELLED
49310305,pb1-ti5_mp-15_scell-222,28,1.00,0.32,33:38,"2022-05-16 19:52:20",CANCELLED
49310305,pb1-ti5_mp-15_scell-222,28,1.00,0.32,33:38,"2022-05-16 19:52:20",CANCELLED
49276421,pb2-ti6_mp-15_scell-222,1,1.00,1.02,2-21:54:08,"2022-05-16 19:30:33",FAILED
49310110,pb1-ti8_mp-15_scell-222,8,1.00,0.27,1:00:04,"2022-05-16 19:20:57",TIMEOUT
49310110,pb1-ti8_mp-15_scell-222,8,1.00,0.27,1:00:04,"2022-05-16 19:20:57",TIMEOUT
49310110,pb1-ti8_mp-15_scell-222,8,1.00,0.27,1:00:04,"2022-05-16 19:20:57",TIMEOUT
49310110,pb1-ti8_mp-15_scell-222,8,1.00,0.27,1:00:04,"2022-05-16 19:20:57",TIMEOUT
49310110,pb1-ti8_mp-15_scell-222,8,1.00,0.27,1:00:04,"2022-05-16 19:20:57",TIMEOUT
49310110,pb1-ti8_mp-15_scell-222,8,1.00,0.27,1:00:04,"2022-05-16 19:20:57",TIMEOUT
49310302,pb1-ti5_mp-15_scell-222,28,0.90,0.59,2:14,"2022-05-16 19:18:23",CANCELLED
49310302,pb1-ti5_mp-15_scell-222,28,0.90,0.59,2:14,"2022-05-16 19:18:23",CANCELLED
49310302,pb1-ti5_mp-15_scell-222,28,1.01,0.59,2:14,"2022-05-16 19:18:23",CANCELLED
49310302,pb1-ti5_mp-15_scell-222,28,0.97,0.59,2:14,"2022-05-16 19:18:23",CANCELLED
49310302,pb1-ti5_mp-15_scell-222,28,0.95,0.59,2:14,"2022-05-16 19:18:23",CANCELLED
49310302,pb1-ti5_mp-15_scell-222,28,0.95,0.59,2:14,"2022-05-16 19:18:23",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,0.00,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,0.00,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,0.00,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,0.00,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,0.36,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,1.08,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,0.54,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,1.08,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,1.08,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,1.08,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,1.08,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310250,pb1-ti8_mp-15_scell-222,28,1.08,1.01,1:51,"2022-05-16 18:53:09",CANCELLED
49310242,pb1-ti8_mp-15_scell-222,28,0.99,0.18,7:42,"2022-05-16 18:45:44",COMPLETE
49310242,pb1-ti8_mp-15_scell-222,28,1.04,0.18,7:42,"2022-05-16 18:45:44",COMPLETE
49310242,pb1-ti8_mp-15_scell-222,28,0.97,0.18,7:42,"2022-05-16 18:45:44",COMPLETE
49310242,pb1-ti8_mp-15_scell-222,28,0.98,0.18,7:42,"2022-05-16 18:45:44",COMPLETE
49310242,pb1-ti8_mp-15_scell-222,28,0.99,0.18,7:42,"2022-05-16 18:45:44",COMPLETE
49310235,pb1-ti8_mp-15_scell-222,8,0.69,0.03,1:27,"2022-05-16 18:32:52",CANCELLED
49310235,pb1-ti8_mp-15_scell-222,8,0.69,0.03,1:27,"2022-05-16 18:32:52",CANCELLED
49310235,pb1-ti8_mp-15_scell-222,8,1.03,0.03,1:27,"2022-05-16 18:32:52",CANCELLED
49310235,pb1-ti8_mp-15_scell-222,8,1.03,0.03,1:27,"2022-05-16 18:32:52",CANCELLED
49310235,pb1-ti8_mp-15_scell-222,8,1.03,0.03,1:27,"2022-05-16 18:32:52",CANCELLED
49309971,pb1-ti8_mp-15_scell-222,4,1.00,0.50,1:00:00,"2022-05-16 18:03:06",TIMEOUT
49309971,pb1-ti8_mp-15_scell-222,4,1.00,0.50,1:00:00,"2022-05-16 18:03:06",TIMEOUT
49309883,pb1-ti8_mp-15_scell-222,4,0.59,1.00,3:23,"2022-05-16 16:23:01",FAILED
49309857,pb1-ti8_mp-15_scell-222,4,1.00,0.49,9:29,"2022-05-16 16:07:02",FAILED
49309833,pb1-ti8_mp-15_scell-222,4,1.00,0.49,9:30,"2022-05-16 15:52:26",FAILED
49309825,pb1-ti8_mp-15_scell-222,2,0.98,1.01,2:03,"2022-05-16 15:42:25",CANCELLED
49309813,pb1-ti8_mp-15_scell-222,2,0.54,1.05,4:36,"2022-05-16 15:36:11",FAILED
49309809,pb1-ti8_mp-15_scell-222,2,0.00,0.00,1:27,"2022-05-16 15:31:41",CANCELLED
49309793,pb1-ti8_mp-15_scell-222,2,0.00,0.00,12:17,"2022-05-16 15:30:46",CANCELLED
49195886,cu1-pt7_mp-15_scell-222,1,1.00,0.85,7-00:00:14,"2022-05-16 15:07:59",TIMEOUT
49309767,pb1-ti8_mp-15_scell-222,2,0.00,0.00,1:10,"2022-05-16 15:05:12",CANCELLED
49309764,pb1-ti8_mp-15_scell-222,2,0.00,0.00,3:01,"2022-05-16 15:02:59",CANCELLED
49309754,pb1-ti8_mp-15_scell-222,2,0.45,1.05,5:31,"2022-05-16 14:59:13",FAILED
49309575,pb1-ti8_mp-15_scell-222,2,0.90,0.51,3:21,"2022-05-16 14:09:31",FAILED
49309575,pb1-ti8_mp-15_scell-222,2,0.90,0.51,3:21,"2022-05-16 14:09:31",FAILED
49309551,pb1-ti8_mp-15_scell-222,4,1.03,0.28,2:55,"2022-05-16 14:00:38",FAILED
49309551,pb1-ti8_mp-15_scell-222,4,1.03,0.28,2:55,"2022-05-16 14:00:38",FAILED
49309551,pb1-ti8_mp-15_scell-222,4,1.03,0.28,2:55,"2022-05-16 14:00:38",FAILED
49309551,pb1-ti8_mp-15_scell-222,4,1.03,0.28,2:55,"2022-05-16 14:00:38",FAILED
49195888,cu7-pt1_mp-15_scell-222,1,1.00,1.05,5-22:07:35,"2022-05-15 13:34:52",OUT_OF_MEMORY
49276506,mpi-pb1-ti5_mp-15_scell-222,12,0.08,0.22,48:13,"2022-05-13 21:13:09",CANCELLED
49276506,mpi-pb1-ti5_mp-15_scell-222,12,0.08,0.22,48:13,"2022-05-13 21:13:09",CANCELLED
49276506,mpi-pb1-ti5_mp-15_scell-222,12,0.08,0.22,48:13,"2022-05-13 21:13:09",CANCELLED
49276506,mpi-pb1-ti5_mp-15_scell-222,12,0.07,0.22,48:13,"2022-05-13 21:13:09",CANCELLED
49276506,mpi-pb1-ti5_mp-15_scell-222,12,1.00,0.22,48:13,"2022-05-13 21:13:09",CANCELLED
49276506,mpi-pb1-ti5_mp-15_scell-222,12,1.00,0.22,48:13,"2022-05-13 21:13:09",CANCELLED
49276506,mpi-pb1-ti5_mp-15_scell-222,12,1.00,0.22,48:13,"2022-05-13 21:13:09",CANCELLED
49276448,mpi-pb1-ti5_mp-15_scell-222,4,1.00,0.46,24:52,"2022-05-13 20:23:21",CANCELLED
49276446,mpi-pb1-ti5_mp-15_scell-222,4,0.00,0.00,7,"2022-05-13 19:57:07",FAILED
49276432,pb1-ti5_mp-15_scell-222,4,0.29,0.23,23:55,"2022-05-13 19:53:55",CANCELLED
49276432,pb1-ti5_mp-15_scell-222,4,0.29,0.23,23:55,"2022-05-13 19:53:55",CANCELLED
49276432,pb1-ti5_mp-15_scell-222,4,1.00,0.23,23:55,"2022-05-13 19:53:55",CANCELLED
49276432,pb1-ti5_mp-15_scell-222,4,1.00,0.23,23:55,"2022-05-13 19:53:55",CANCELLED
49276433,pb1-ti8_mp-15_scell-222,4,0.56,0.28,21:33,"2022-05-13 19:52:42",CANCELLED
49276433,pb1-ti8_mp-15_scell-222,4,0.56,0.28,21:33,"2022-05-13 19:52:42",CANCELLED
49276433,pb1-ti8_mp-15_scell-222,4,0.97,0.28,21:33,"2022-05-13 19:52:42",CANCELLED
49276433,pb1-ti8_mp-15_scell-222,4,0.97,0.28,21:33,"2022-05-13 19:52:42",CANCELLED
49213021,pb2-ti6_mp-15_scell-222,1,1.00,1.05,3-04:11:57,"2022-05-13 18:54:03",OUT_OF_MEMORY
49213508,pt1-mp-15_scell-444,1,1.00,0.75,3-00:00:27,"2022-05-13 16:39:52",TIMEOUT
49271304,mp-15_sdims_222_4cores,4,0.99,0.07,39:12,"2022-05-13 13:46:07",COMPLETE
49271304,mp-15_sdims_222_4cores,4,0.99,0.07,39:12,"2022-05-13 13:46:07",COMPLETE
49271304,mp-15_sdims_222_4cores,4,0.99,0.07,39:12,"2022-05-13 13:46:07",COMPLETE
49271303,mp-15_sdims_222_4cores,4,1.71,0.04,35,"2022-05-13 13:06:38",CANCELLED
49271303,mp-15_sdims_222_4cores,4,1.71,0.04,35,"2022-05-13 13:06:38",CANCELLED
49271303,mp-15_sdims_222_4cores,4,0.86,0.04,35,"2022-05-13 13:06:38",CANCELLED
49271298,mp-15_sdims_222_4cores,4,0.00,0.00,1:04,"2022-05-13 13:05:24",CANCELLED
49271298,mp-15_sdims_222_4cores,4,0.00,0.00,1:04,"2022-05-13 13:05:24",CANCELLED
49271290,mp-15_sdims_222_4cores,4,0.54,0.04,1:52,"2022-05-13 13:02:02",CANCELLED
49271290,mp-15_sdims_222_4cores,4,1.07,0.04,1:52,"2022-05-13 13:02:02",CANCELLED
49271290,mp-15_sdims_222_4cores,4,1.07,0.04,1:52,"2022-05-13 13:02:02",CANCELLED
49271288,mp-15_sdims_222_4cores,4,0.81,0.04,1:14,"2022-05-13 12:59:43",CANCELLED
49271288,mp-15_sdims_222_4cores,4,0.81,0.04,1:14,"2022-05-13 12:59:43",CANCELLED
49271288,mp-15_sdims_222_4cores,4,0.81,0.04,1:14,"2022-05-13 12:59:43",CANCELLED
49271288,mp-15_sdims_222_4cores,4,0.81,0.04,1:14,"2022-05-13 12:59:43",CANCELLED
49202922,cu1-pt1_mp-15_scell-222,1,1.00,0.57,3-01:45:24,"2022-05-13 09:30:28",COMPLETE
49196523,cu3-pt1_mp-15_scell-222,1,1.00,0.86,3-06:18:14,"2022-05-12 23:45:49",COMPLETE
49195884,cu1-pt3_mp-15_scell-222,1,1.00,1.05,2-22:28:48,"2022-05-12 13:36:33",OUT_OF_MEMORY
49213089,ti2_mp-15_scell-222,1,1.00,0.27,10:50:55,"2022-05-11 02:01:05",COMPLETE
49213447,pt1-mp-15_scell-444,1,0.61,1.05,1:38,"2022-05-10 16:50:26",OUT_OF_MEMORY
49213151,pb2-ti4_mp-15_scell-222,1,55.14,0.85,48:09,"2022-05-10 16:48:45","NODE FAIL"
49213509,cu2-mp-15_scell-444,1,0.64,1.03,3:07,"2022-05-10 16:43:02",FAILED
49213500,cu2-mp-15_scell-444,1,0.90,1.05,2:13,"2022-05-10 16:39:20",OUT_OF_MEMORY
49213494,pt1-mp-15_scell-444,1,0.77,1.05,1:18,"2022-05-10 16:37:45",OUT_OF_MEMORY
49213463,cu2-mp-15_scell-444,1,0.73,1.05,1:22,"2022-05-10 16:22:20",OUT_OF_MEMORY
49213464,pt1-mp-15_scell-444,1,1.18,1.05,51,"2022-05-10 16:22:20",OUT_OF_MEMORY
49213442,cu2-mp-15_scell-444,1,0.63,1.04,3:10,"2022-05-10 16:14:49",FAILED
49212914,pb1_mp-15_scell-222,1,1.01,0.05,1:13:34,"2022-05-10 15:49:25",COMPLETE
49212908,pb2-ti4_mp-15_scell-222,1,0.57,1.05,1:45,"2022-05-10 14:37:04",OUT_OF_MEMORY
49212870,pb2-ti4_mp-15_scell-222,4,0.00,0.00,11,"2022-05-10 14:27:42","NODE FAIL"
49208681,mp-15_sdims_222_4cores,16,0.00,0.00,1:57:34,"2022-05-10 14:14:16",CANCELLED
49208681,mp-15_sdims_222_4cores,16,0.00,0.00,1:57:34,"2022-05-10 14:14:16",CANCELLED
49208681,mp-15_sdims_222_4cores,16,0.00,0.00,1:57:34,"2022-05-10 14:14:16",CANCELLED
49208681,mp-15_sdims_222_4cores,16,0.00,0.00,1:57:34,"2022-05-10 14:14:16",CANCELLED
49208681,mp-15_sdims_222_4cores,16,0.00,0.00,1:57:34,"2022-05-10 14:14:16",CANCELLED
49208681,mp-15_sdims_222_4cores,16,0.00,0.00,1:57:34,"2022-05-10 14:14:16",CANCELLED
49206677,mp-15_sdims_222_4cores,4,1.00,0.03,16:55,"2022-05-10 11:44:07",COMPLETE
49206677,mp-15_sdims_222_4cores,4,1.00,0.03,16:55,"2022-05-10 11:44:07",COMPLETE
49195882,cu1-pt1_mp-15_scell-222,1,1.00,1.05,11:26:26,"2022-05-10 02:34:11",OUT_OF_MEMORY
49195966,pt1-mp-15_scell-222,1,0.00,0.00,4,"2022-05-09 15:41:56",COMPLETE
49195965,pt1-mp-15_scell-222,1,0.00,0.00,3,"2022-05-09 15:41:22",CANCELLED
49156085,mp-17_sdims_444,1,1.00,0.24,3-00:00:03,"2022-05-09 08:34:33",TIMEOUT
49158401,cu7-pt1_mp-15_scell-222,1,1.00,0.09,2-00:00:14,"2022-05-08 22:53:54",TIMEOUT
49158391,cu1-pt7_mp-15_scell-222,1,1.00,0.11,2-00:00:12,"2022-05-08 22:15:28",TIMEOUT
49158382,cu1-pt3_mp-15_scell-222,1,1.00,0.11,2-00:00:19,"2022-05-08 21:14:58",TIMEOUT
49158374,cu1-pt1_mp-15_scell-222,1,1.00,0.14,2-00:00:09,"2022-05-08 12:11:49",TIMEOUT
49158351,cu2-mp-15_scell-222,1,1.00,0.12,1-13:03:48,"2022-05-08 00:19:42",COMPLETE
49158199,mp-19_sdims_444,1,1.00,0.08,1-06:00:01,"2022-05-07 16:40:05",TIMEOUT
49158194,mp-15_sdims_444,1,1.00,0.04,1-06:00:30,"2022-05-07 16:39:03",TIMEOUT
49156086,mp-17_sdims_333,1,1.00,0.31,1-07:26:35,"2022-05-07 16:07:44",COMPLETE
49158412,pt1-mp-15_scell-222,1,1.00,0.02,2:41:44,"2022-05-07 05:08:19",COMPLETE
49158363,cu3-pt1_mp-15_scell-222,1,1.00,0.16,11:26:33,"2022-05-06 22:53:35",COMPLETE
49156083,mp-5_sdims_444,1,1.00,0.08,5:30:04,"2022-05-06 14:01:23",COMPLETE
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49158075,mp-15_sdims_444,32,1.10,0.01,1:49,"2022-05-06 10:32:34",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,0.91,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,0.91,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157956,mp-19_sdims_444,32,1.00,0.65,5:31,"2022-05-06 10:28:44",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49157954,mp-15_sdims_444,32,0.97,0.02,2:04,"2022-05-06 10:24:52",FAILED
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156101,mp-15_sdims_444,32,1.01,0.02,53:42,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
